transcription,GENE,LOF,DMIS,MIS,SYN
NM_003931,WASF1,2.243174328150809e-06,2.0731645235843008e-06,1.5356774248772598e-05,5.676753024298229e-06
NM_006990,WASF2,2.0022692519308484e-06,2.0765087644090982e-06,1.5381546403030356e-05,6.474407045688158e-06
NM_006646,WASF3,1.897982219573743e-06,2.383053368560955e-06,1.765224717452559e-05,8.588157491027298e-06
NM_182905,WASH1,1.2024070872210033e-06,8.890655217584105e-07,6.585670531543781e-06,3.4166461281382244e-06
NM_003941,WASL,2.3086663019249922e-06,1.7427446913807242e-06,1.2909219936153512e-05,5.362903718008582e-06
NM_012477,WBP1,1.3120841671387247e-06,1.0603122245296301e-06,7.854164626145408e-06,3.1856642365731102e-06
NM_016312,WBP11,3.251876981007416e-06,2.5771148205167335e-06,1.9089739411235063e-05,5.984115950603199e-06
NM_012478,WBP2,9.812464137258765e-07,1.07135590706429e-06,7.935969681957703e-06,4.391369690244064e-06
NM_152613,WBP2NL,1.4444168096804222e-06,1.2165606598586e-06,9.011560443397037e-06,4.086956356281579e-06
NM_007187,WBP4,1.7705374073099633e-06,1.0720962291753177e-06,7.941453549446796e-06,3.269640468343053e-06
NM_016303,WBP5,4.0296981928655664e-07,3.2481327358359566e-07,2.4060242487673752e-06,6.996808699785598e-07
NM_030798,WBSCR16,2.084680846970272e-06,1.8648064750779452e-06,1.3813381296873668e-05,7.100680962545333e-06
NM_022479,WBSCR17,2.2584770163085433e-06,3.1119582974974936e-06,2.3051542944425876e-05,1.079443709984453e-05
NM_001202560,WBSCR22,1.7234172092051964e-06,1.2957874473369237e-06,9.598425535829064e-06,3.5950091493002346e-06
NM_152559,WBSCR27,1.002638100539489e-06,1.205129641383165e-06,8.926886232467888e-06,4.742419852602448e-06
NM_182504,WBSCR28,1.1870074535724935e-06,9.158698626726518e-07,6.784221204982605e-06,3.2734069487883794e-06
NM_020830,WDFY1,1.8054760150849653e-06,1.994958053332191e-06,1.477746706171993e-05,7.090877782620701e-06
NM_052950,WDFY2,1.8384047534044005e-06,1.7669886850230729e-06,1.3088805074244983e-05,5.544980203697426e-06
NM_014991,WDFY3,1.6347942353030052e-05,1.2889431668249238e-05,9.547727161666101e-05,3.767037989839085e-05
NM_007086,WDHD1,5.265566626801743e-06,3.7647294252648825e-06,2.788688463159172e-05,1.0349038438261165e-05
NM_015910,WDPCP,3.236901925890455e-06,2.3819561845838387e-06,1.764411988580621e-05,7.121967704873779e-06
NM_017491,WDR1,1.8149686334675442e-06,2.8309602310352755e-06,2.0970075785446482e-05,1.2322533287198794e-05
NM_018117,WDR11,5.505736271211617e-06,4.5586239566674416e-06,3.376758486420327e-05,1.3778438433514524e-05
NM_018256,WDR12,2.1422379329709877e-06,1.3769994554015236e-06,1.0199995965937212e-05,4.021610443342134e-06
NM_001166426,WDR13,1.5307231815509671e-06,2.1713696762387678e-06,1.6084219823990872e-05,6.638959204886983e-06
NM_145054,WDR16,2.7741568341162955e-06,2.5452694713788278e-06,1.8853847936139462e-05,8.851156098308355e-06
NM_170710,WDR17,6.110312121568119e-06,4.330457378280996e-06,3.207746206134071e-05,1.2206748591607422e-05
NM_024100,WDR18,1.525441747852317e-06,2.01249017351965e-06,1.4907334618664074e-05,8.275609700353533e-06
NM_025132,WDR19,4.603275767955795e-06,4.365497747754777e-06,3.2337020353739086e-05,1.194813167161191e-05
NM_001242415,WDR20,5.65259916120423e-07,7.218280731081709e-07,5.3468746156160804e-06,2.3795783009563973e-06
NM_032259,WDR24,2.8095706721678054e-06,4.592337190899177e-06,3.4017312525179086e-05,1.688884694790917e-05
NM_024515,WDR25,2.1170080464229074e-06,2.464528067353893e-06,1.8255763461880687e-05,7.910428328190838e-06
NM_025160,WDR26,2.7864129323496874e-06,2.014808472720545e-06,1.4924507205337371e-05,5.405053537086691e-06
NM_182552,WDR27,3.1994753467625395e-06,3.462053449298917e-06,2.5644840365177162e-05,1.1846771175814848e-05
NM_006784,WDR3,4.409966125807841e-06,3.236188188786706e-06,2.3971764361383007e-05,9.323951375406327e-06
NM_001012361,WDR31,1.6020315778865444e-06,1.291022372942095e-06,9.563128688459963e-06,4.199523346640656e-06
NM_018383,WDR33,7.253841981914936e-06,5.564597656271815e-06,4.121924189830973e-05,1.4859356422870059e-05
NM_052844,WDR34,2.0388045074163444e-06,2.3250578789609867e-06,1.7222650955266567e-05,8.9022543801021e-06
NM_001006657,WDR35,5.7478456910363454e-06,4.148907654425792e-06,3.07326492920429e-05,1.1582438423173784e-05
NM_139281,WDR36,4.259106100483332e-06,3.5077914766634437e-06,2.598364056787736e-05,1.0284898261526464e-05
NM_014023,WDR37,2.33651242846647e-06,2.5664556778964547e-06,1.9010782799232996e-05,9.011560443397037e-06
NM_001045476,WDR38,1.292996113258648e-06,1.454567127466095e-06,1.0774571314563667e-05,4.781894606659079e-06
NM_018669,WDR4,1.7016504780001439e-06,1.8311915199275112e-06,1.3564381629092674e-05,7.486864962362666e-06
NM_018268,WDR41,2.5061937981397227e-06,1.5675946351212682e-06,1.1611812112009393e-05,4.763212971455834e-06
NM_015131,WDR43,2.4237831795350725e-06,2.256491845954291e-06,1.671475441447623e-05,7.537025766884261e-06
NM_019045,WDR44,3.997585633418894e-06,3.0940958870083722e-06,2.2919228792654607e-05,9.3777791341217e-06
NM_007075,WDR45,1.7279366449079176e-06,1.7208133573841747e-06,1.2746765610253146e-05,5.3064001919477495e-06
NM_019613,WDR45L,1.7309149533945324e-06,1.4448866169303686e-06,1.070286382911384e-05,5.826396016235748e-06
NM_005452,WDR46,3.3814297971221404e-06,2.845992612941803e-06,2.1081426762531872e-05,7.914072053994843e-06
NM_001142550,WDR47,3.7992998103151557e-06,3.1270423895830532e-06,2.3163276959874466e-05,8.745809230752012e-06
NM_020839,WDR48,3.4878254102974673e-06,2.3272003228863997e-06,1.7238520910269628e-05,6.660395212984233e-06
NM_178824,WDR49,3.162935624469314e-06,2.2147961938193773e-06,1.6405897731995387e-05,6.315387453743851e-06
NM_017588,WDR5,1.814891894362304e-06,1.4132980784912769e-06,1.0468874655490939e-05,6.082750456601511e-06
NM_001164496,WDR52,6.2266856869472115e-06,3.1910511709569943e-06,2.363741608116292e-05,8.788201377171692e-06
NM_182627,WDR53,1.2817676144211696e-06,1.2366128882399792e-06,9.160095468444289e-06,3.9291625861305574e-06
NM_032118,WDR54,1.6981331748976226e-06,1.493598155087601e-06,1.1063690037685932e-05,4.995741981759635e-06
NM_017706,WDR55,1.567018373880279e-06,1.7371357915900563e-06,1.2867672530296712e-05,5.08159442560561e-06
NM_030581,WDR59,4.741624854426488e-06,4.379593156715945e-06,3.2441430790488476e-05,1.368673945592673e-05
NM_019069,WDR5B,1.0544950469428267e-06,1.0753102077081015e-06,7.965260797837789e-06,3.678747669664124e-06
NM_018031,WDR6,4.525128934804485e-06,5.121931529694097e-06,3.794023355328961e-05,1.4394613220781596e-05
NM_018051,WDR60,3.988783894997333e-06,3.785591680362486e-06,2.804141985453693e-05,1.3261724450973844e-05
NM_025234,WDR61,1.346155970376405e-06,1.0664334738033515e-06,7.899507213358159e-06,3.3674410363771253e-06
NM_001083961,WDR62,6.143912085101316e-06,6.725642340915612e-06,4.9819572895671195e-05,2.3719197975048455e-05
NM_145172,WDR63,4.308378926657131e-06,3.0593824320091574e-06,2.266209208895672e-05,8.798324994418663e-06
NM_144625,WDR64,4.0246564945216754e-06,2.2778953523448342e-06,1.687329890625803e-05,6.398821568325593e-06
NM_001195831,WDR65,3.7794809842600497e-06,2.526002456095959e-06,1.871112930441451e-05,7.314758630147257e-06
NM_144668,WDR66,4.7167073147188745e-06,4.180553335130543e-06,3.0967061741707724e-05,1.3899526312133526e-05
NM_145647,WDR67,5.101493275307683e-06,3.5524973979272763e-06,2.6314795540202046e-05,9.76112782430212e-06
NM_178821,WDR69,1.8793369280712728e-06,1.4771811888495221e-06,1.094208288036683e-05,5.0361655743608445e-06
NM_015285,WDR7,6.937691296343433e-06,5.7787481644137545e-06,4.28055419586204e-05,1.80301774085957e-05
NM_018034,WDR70,3.3467674397418353e-06,2.675677511426628e-06,1.981983341797502e-05,7.564844408332819e-06
NM_182758,WDR72,4.631372912289184e-06,3.34914359592004e-06,2.4808471080889185e-05,9.758880500302886e-06
NM_032856,WDR73,1.343703152012417e-06,1.3697262173739378e-06,1.0146120128695835e-05,3.919223224549771e-06
NM_018093,WDR74,1.2432999986271544e-06,1.789508511971809e-06,1.3255618607198584e-05,5.635078884001389e-06
NM_032168,WDR75,3.7205022361581193e-06,2.565274053479266e-06,1.900203002577234e-05,7.934142567771245e-06
NM_024908,WDR76,2.8803705520012205e-06,2.2737031763616505e-06,1.684224575082704e-05,7.36037599060909e-06
NM_024102,WDR77,1.4206343023370278e-06,1.3005701092921726e-06,9.6338526614235e-06,4.516479049291118e-06
NM_024763,WDR78,4.20607897439372e-06,2.8551818124553085e-06,2.1149494907076357e-05,7.959760490562859e-06
NM_001163809,WDR81,5.211504929332317e-06,4.832076135128024e-06,3.579315655650388e-05,1.8365383433483475e-05
NM_025222,WDR82,1.3486475459384745e-06,1.3672054108996159e-06,1.0127447488145302e-05,4.4781640584393785e-06
NM_001099737,WDR83,1.5684046331103915e-06,1.768209699239578e-06,1.3097849623996873e-05,6.602372147378005e-06
NM_016145,WDR83OS,4.5255517795449247e-07,5.731044339610135e-07,4.24521802934084e-06,2.224333998485111e-06
NM_138778,WDR85,1.8080142495470077e-06,1.6520902512369682e-06,1.2237705564718282e-05,5.780960474057175e-06
NM_198285,WDR86,1.1101303514468735e-06,1.4595997103025337e-06,1.0811849705944693e-05,5.4701596289397215e-06
NM_173479,WDR88,1.8931411980121175e-06,2.0315792503833947e-06,1.5048735188025144e-05,8.040813701206146e-06
NM_001008726,WDR89,1.6092189941384736e-06,1.2266870160934978e-06,9.086570489581464e-06,3.0910070812616213e-06
NM_145294,WDR90,7.053881244642893e-06,8.827419555064017e-06,6.53882930004742e-05,3.3651156937549084e-05
NM_014149,WDR91,3.3298299548635915e-06,3.3692541230226185e-06,2.4957437948315693e-05,1.1928889070568699e-05
NM_138458,WDR92,1.5945276983834211e-06,1.4175349273496952e-06,1.0500258721108852e-05,4.542552967388711e-06
NM_020212,WDR93,3.1477357141420683e-06,2.3836021500555593e-06,1.7656312222633772e-05,8.04822297588503e-06
NM_025145,WDR96,7.63453126600806e-06,5.772098963046417e-06,4.275628861515864e-05,1.8138442808706218e-05
NM_001128213,WDSUB1,1.8540421793771712e-06,1.579187757435508e-06,1.1697687092114873e-05,4.8876488866158075e-06
NM_015023,WDTC1,2.9646524350499048e-06,3.2842315474533376e-06,2.4327641092246943e-05,1.0118124058555878e-05
NM_018024,WDYHV1,9.027026487813556e-07,6.561962867521687e-07,4.860713235201249e-06,2.0777820975042645e-06
NM_003390,WEE1,2.6248709683567065e-06,1.6376978108532418e-06,1.2131094895209198e-05,4.516479049291118e-06
NM_001105558,WEE2,2.2237828118186923e-06,1.9753032054610443e-06,1.4631875596007735e-05,5.678060295486644e-06
NM_021197,WFDC1,1.100122656107958e-06,8.142050064840539e-07,6.031148196178177e-06,2.8654972763642426e-06
NM_080753,WFDC10A,3.913479406325502e-07,2.6105605361485975e-07,1.933748545295257e-06,7.207754733695284e-07
NM_172006,WFDC10B,3.4176288008473165e-07,2.53007717396862e-07,1.874131239976755e-06,6.295061828571981e-07
NM_147197,WFDC11,4.973982336900078e-07,2.844682286645671e-07,2.1071720641819785e-06,9.289663867799362e-07
NM_080869,WFDC12,4.027608228793904e-07,3.9249467452497075e-07,2.9073679594442275e-06,1.2047585025349518e-06
NM_172005,WFDC13,3.6491799224547654e-07,3.2503772415768e-07,2.4076868456124445e-06,8.623826291517655e-07
NM_006103,WFDC2,3.970019915949431e-07,4.7602939181425994e-07,3.526143643068592e-06,1.897579587720849e-06
NM_080614,WFDC3,9.817422522887288e-07,9.001891384383896e-07,6.668067692136219e-06,2.809312166331774e-06
NM_145652,WFDC5,5.770659724700829e-07,5.331307941211163e-07,3.94911699348975e-06,1.7530729959714445e-06
NM_080827,WFDC6,3.3976000645467235e-07,3.199143848917333e-07,2.3697361843832095e-06,1.1225352818901681e-06
NM_181510,WFDC8,1.1813700677742364e-06,9.033036570619099e-07,6.691138200458591e-06,2.279817064280293e-06
NM_147198,WFDC9,3.8803422290382685e-07,3.1947271200259635e-07,2.3664645333525653e-06,8.413951416451948e-07
NM_053284,WFIKKN1,1.7874183036949779e-06,3.287257829935232e-06,2.4350057999520235e-05,1.3234270283674049e-05
NM_175575,WFIKKN2,1.893951432986079e-06,3.1807809998106977e-06,2.35613407393385e-05,1.0982469352400237e-05
NM_006005,WFS1,2.886222138133627e-06,4.657295223397133e-06,3.4498483136275054e-05,1.8344251671177272e-05
NM_001080435,WHAMM,2.4793736957560264e-06,2.5312425858910137e-06,1.8749945080674174e-05,7.796505686758146e-06
NM_133334,WHSC1,2.4363061690559953e-06,2.397362835438906e-06,1.7758243225473377e-05,7.757110892755274e-06
NM_023034,WHSC1L1,6.3711924865588056e-06,5.151500763105605e-06,3.8159264911893364e-05,1.4993395600605629e-05
NM_005663,WHSC2,1.993727816828937e-06,2.925053194515908e-06,2.1667060700117836e-05,1.258635566876438e-05
NM_032345,WIBG,8.396698639837867e-07,7.515082775037791e-07,5.566727981509474e-06,2.1315719667169137e-06
NM_007191,WIF1,1.9096166720881984e-06,1.1943559253752155e-06,8.8470809287053e-06,3.4865829335287273e-06
NM_001077269,WIPF1,1.8696456066045512e-06,2.3000314182929157e-06,1.7037269765132707e-05,8.633760555974387e-06
NM_133264,WIPF2,2.108230465189757e-06,1.8842293679041361e-06,1.3957254577067674e-05,5.4475346332754345e-06
NM_001080529,WIPF3,1.6272303729326137e-06,1.3453453081819373e-06,9.965520801347683e-06,4.989993730845963e-06
NM_017983,WIPI1,2.000883892295064e-06,1.7148801308248936e-06,1.27028157838881e-05,5.7279603098582925e-06
NM_015610,WIPI2,1.873882626909111e-06,2.129284871683102e-06,1.577248053098594e-05,8.570378452303693e-06
NM_003882,WISP1,1.6293474893653785e-06,1.934789707894793e-06,1.4331775614035502e-05,6.311026445054058e-06
NM_003881,WISP2,1.053771320456099e-06,1.3204859008360317e-06,9.781377043229864e-06,4.193725496662335e-06
NM_198239,WISP3,1.4650863196671394e-06,1.1927070009844075e-06,8.834866673958574e-06,3.4190070790206966e-06
NM_021241,WIZ,3.0679681055605354e-06,4.383628769265331e-06,3.247132421678023e-05,1.417751123122001e-05
NM_024911,WLS,2.470836393911678e-06,2.2590912242330743e-06,1.673400906839314e-05,6.792036326171843e-06
NM_001184985,WNK1,1.1042423219978384e-05,9.947954002267539e-06,7.368854816494473e-05,3.112432918767509e-05
NM_006648,WNK2,6.331434447981302e-06,9.129222006849661e-06,6.762386671740489e-05,3.7428291224080524e-05
NM_020922,WNK3,7.515528372331579e-06,6.048306185573697e-06,4.4802268041286644e-05,1.6846124267740494e-05
NM_032387,WNK4,5.066673303499844e-06,6.349415801950496e-06,4.703270964407775e-05,2.0931483034474493e-05
NM_005430,WNT1,1.3687348148339696e-06,2.0957224634434103e-06,1.5523870099580815e-05,7.123607787355005e-06
NM_025216,WNT10A,1.7620765085996438e-06,2.371558098597255e-06,1.756709702664633e-05,7.88496917745377e-06
NM_003394,WNT10B,1.7260984196239877e-06,1.9816811050986243e-06,1.4679119297026845e-05,6.02698346521185e-06
NM_004626,WNT11,1.3045058970224867e-06,1.4877630503500918e-06,1.1020467039630309e-05,4.84060895610673e-06
NM_057168,WNT16,1.462996832309085e-06,1.611512833760288e-06,1.1937132101928057e-05,5.885725452612013e-06
NM_003391,WNT2,1.551287678008532e-06,1.6141123799839654e-06,1.1956387999881224e-05,4.9704991057623455e-06
NM_024494,WNT2B,2.0329951651955e-06,2.3536060323647032e-06,1.743411875825706e-05,5.986872372480592e-06
NM_030753,WNT3,1.340478583186706e-06,2.165378241386363e-06,1.6039838825084168e-05,8.396533015798749e-06
NM_033131,WNT3A,1.387489494722469e-06,2.36338115631755e-06,1.7506527083833703e-05,8.474225179233045e-06
NM_030761,WNT4,1.3856976854612155e-06,2.0046278908128226e-06,1.4849095487502389e-05,7.1630832731303675e-06
NM_003392,WNT5A,1.3878316307310024e-06,1.9012261036948133e-06,1.4083156323665283e-05,6.5237904099820885e-06
NM_032642,WNT5B,1.4588178758633348e-06,2.2163266493691135e-06,1.641723443977121e-05,7.810880616710562e-06
NM_006522,WNT6,1.2356824391001602e-06,1.8686749701178028e-06,1.3842036815687428e-05,6.637430704019089e-06
NM_004625,WNT7A,1.3515594007057813e-06,2.2000561673992158e-06,1.62967123511053e-05,7.778574221271512e-06
NM_058238,WNT7B,1.569706976142095e-06,2.4089831845294944e-06,1.784431988540366e-05,8.822669282177164e-06
NM_058244,WNT8A,1.3966441910708948e-06,1.3694108625649324e-06,1.0143784167147646e-05,4.024389433137703e-06
NM_003393,WNT8B,1.388455399468275e-06,2.059367091596536e-06,1.5254571048863229e-05,6.587187112819278e-06
NM_003395,WNT9A,1.3190008025311063e-06,2.118525854469037e-06,1.569278410717805e-05,6.489332095341691e-06
NM_003396,WNT9B,1.175678716874317e-06,1.7455559289249776e-06,1.2930043917962796e-05,5.662392890382535e-06
NM_018081,WRAP53,2.8258596985401466e-06,2.6153737981856425e-06,1.9373139245819572e-05,9.076115208402091e-06
NM_017818,WRAP73,2.1154583175510693e-06,2.3460311188116584e-06,1.7378008287493764e-05,9.510426641573926e-06
NM_004627,WRB,8.435873858872232e-07,7.579381519795254e-07,5.6143566813298175e-06,3.0654906794257906e-06
NM_000553,WRN,6.718561020488384e-06,4.891406636967291e-06,3.623264175531326e-05,1.4167721135183649e-05
NM_020135,WRNIP1,2.494407067789205e-06,2.370466207168847e-06,1.7559008941991457e-05,9.189671773189257e-06
NM_015626,WSB1,1.933623016688762e-06,1.6297979548520817e-06,1.2072577443348753e-05,4.1600638847762134e-06
NM_018639,WSB2,1.751350311009124e-06,1.7018989427580004e-06,1.2606658835244447e-05,6.365023332473051e-06
NM_015253,WSCD1,2.5226878695571227e-06,2.888243259656328e-06,2.13943945159728e-05,9.673864499689507e-06
NM_014653,WSCD2,2.461746437068837e-06,2.958242475259556e-06,2.1912907224144858e-05,9.711806033832934e-06
NM_004906,WTAP,1.8923528963424157e-06,1.4629644351332155e-06,1.0836773593579373e-05,4.453485062698577e-06
NM_001077637,WTH3DI,8.441734468961271e-07,1.0885133718288833e-06,8.063062013547282e-06,3.6991334567034872e-06
NM_001080436,WTIP,1.2774888281489372e-06,1.2126452459347135e-06,8.982557377294174e-06,4.046690594650874e-06
NM_001161661,WWC1,5.119480476317423e-06,4.6156595566779406e-06,3.4190070790206965e-05,1.5003756249395936e-05
NM_024949,WWC2,3.78797901193858e-06,3.948514784551659e-06,2.9248257663345618e-05,1.2402236251188865e-05
NM_015691,WWC3,5.232718226916065e-06,5.873997650752369e-06,4.3511093709276806e-05,2.046444636724674e-05
NM_016373,WWOX,1.7795159605030723e-06,1.8781651097488951e-06,1.3912334146288111e-05,6.293612503885451e-06
NM_007013,WWP1,4.484587645608818e-06,3.2623741594397213e-06,2.4165734514368304e-05,8.937169608501978e-06
NM_007014,WWP2,4.170423473453278e-06,4.328463588082381e-06,3.2062693245054676e-05,1.4220013215188803e-05
NM_015472,WWTR1,1.5861475799591952e-06,1.8295057066738973e-06,1.355189412351035e-05,7.407983391527401e-06
NM_020196,XAB2,4.111916191678266e-06,5.425425052931476e-06,4.0188333725418335e-05,1.823475783160941e-05
NM_017523,XAF1,1.1915322439188051e-06,1.1208145714986878e-06,8.302330159249538e-06,3.145574677431894e-06
NM_001097592,XAGE1A,2.7044212702910915e-07,3.0516432999322596e-07,2.26047651846834e-06,1.1186648701923155e-06
NM_001097594,XAGE1B,2.7044212702910915e-07,3.0516432999322596e-07,2.26047651846834e-06,1.1186648701923155e-06
NM_001097597,XAGE1C,2.7044212702910915e-07,3.0516432999322596e-07,2.26047651846834e-06,1.1186648701923155e-06
NM_020411,XAGE1D,2.7044212702910915e-07,3.0516432999322596e-07,2.26047651846834e-06,1.1186648701923155e-06
NM_001097604,XAGE1E,2.96407824931847e-07,3.0516432999322596e-07,2.26047651846834e-06,1.1186648701923155e-06
